id,state,dgen_county,name,time_zone
1577,LA,Bossier,Bossier Parish,CentralPrevailing
349,LA,Caddo,Caddo Parish,CentralPrevailing
2716,LA,Calcasieu,Calcasieu Parish,CentralPrevailing
1546,LA,Caldwell,Caldwell Parish,CentralPrevailing
2214,LA,Cameron,Cameron Parish,CentralPrevailing
1312,LA,Catahoula,Catahoula Parish,CentralPrevailing
18,LA,Claiborne,Claiborne Parish,CentralPrevailing
1564,LA,Concordia,Concordia Parish,CentralPrevailing
513,LA,De Soto,De Soto Parish,CentralPrevailing
1375,LA,East Baton Rouge,East Baton Rouge Parish,CentralPrevailing
1304,LA,East Carroll,East Carroll Parish,CentralPrevailing
1588,LA,East Feliciana,East Feliciana Parish,CentralPrevailing
939,LA,Evangeline,Evangeline Parish,CentralPrevailing
1762,LA,Franklin,Franklin Parish,CentralPrevailing
3029,LA,Grant,Grant Parish,CentralPrevailing
2459,LA,Iberia,Iberia Parish,CentralPrevailing
1399,LA,Iberville,Iberville Parish,CentralPrevailing
2189,LA,Jackson,Jackson Parish,CentralPrevailing
943,LA,Jefferson,Jefferson Parish,CentralPrevailing
1071,LA,Jefferson Davis,Jefferson Davis Parish,CentralPrevailing
679,LA,Lafayette,Lafayette Parish,CentralPrevailing
3031,LA,Lafourche,Lafourche Parish,CentralPrevailing
1458,LA,La Salle,La Salle Parish,CentralPrevailing
2221,LA,Lincoln,Lincoln Parish,CentralPrevailing
921,LA,Livingston,Livingston Parish,CentralPrevailing
295,LA,Madison,Madison Parish,CentralPrevailing
28,LA,Morehouse,Morehouse Parish,CentralPrevailing
3124,LA,Natchitoches,Natchitoches Parish,CentralPrevailing
781,LA,Orleans,Orleans Parish,CentralPrevailing
41,LA,Ouachita,Ouachita Parish,CentralPrevailing
3039,LA,Plaquemines,Plaquemines Parish,CentralPrevailing
2115,LA,Pointe Coupee,Pointe Coupee Parish,CentralPrevailing
1650,LA,Rapides,Rapides Parish,CentralPrevailing
1834,LA,Red River,Red River Parish,CentralPrevailing
2373,LA,Richland,Richland Parish,CentralPrevailing
2645,LA,Sabine,Sabine Parish,CentralPrevailing
2624,LA,St. Bernard,St. Bernard Parish,CentralPrevailing
1562,LA,St. Charles,St. Charles Parish,CentralPrevailing
2632,LA,St. Helena,St. Helena Parish,CentralPrevailing
1254,LA,St. James,St. James Parish,CentralPrevailing
907,LA,St. John the Baptist,St. John the Baptist Parish,CentralPrevailing
1680,LA,St. Landry,St. Landry Parish,CentralPrevailing
211,LA,St. Martin,St. Martin Parish,CentralPrevailing
2662,LA,St. Mary,St. Mary Parish,CentralPrevailing
681,LA,St. Tammany,St. Tammany Parish,CentralPrevailing
1201,LA,Tangipahoa,Tangipahoa Parish,CentralPrevailing
1657,LA,Tensas,Tensas Parish,CentralPrevailing
514,LA,Terrebonne,Terrebonne Parish,CentralPrevailing
2216,LA,Union,Union Parish,CentralPrevailing
2592,LA,Vermilion,Vermilion Parish,CentralPrevailing
1604,LA,Vernon,Vernon Parish,CentralPrevailing
1265,LA,Washington,Washington Parish,CentralPrevailing
705,LA,Webster,Webster Parish,CentralPrevailing
802,LA,West Baton Rouge,West Baton Rouge Parish,CentralPrevailing
2496,LA,West Carroll,West Carroll Parish,CentralPrevailing
2253,LA,West Feliciana,West Feliciana Parish,CentralPrevailing
2030,LA,Winn,Winn Parish,CentralPrevailing
2493,ME,Androscoggin,Androscoggin County,EasternPrevailing
865,ME,Aroostook,Aroostook County,EasternPrevailing
1707,ME,Cumberland,Cumberland County,EasternPrevailing
1674,ME,Franklin,Franklin County,EasternPrevailing
2041,ME,Hancock,Hancock County,EasternPrevailing
2876,ME,Kennebec,Kennebec County,EasternPrevailing
145,ME,Knox,Knox County,EasternPrevailing
1791,ME,Lincoln,Lincoln County,EasternPrevailing
128,ME,Oxford,Oxford County,EasternPrevailing
2480,ME,Penobscot,Penobscot County,EasternPrevailing
1318,ME,Piscataquis,Piscataquis County,EasternPrevailing
1994,ME,Sagadahoc,Sagadahoc County,EasternPrevailing
1492,ME,Somerset,Somerset County,EasternPrevailing
244,ME,Waldo,Waldo County,EasternPrevailing
1781,ME,Washington,Washington County,EasternPrevailing
678,ME,York,York County,EasternPrevailing
2623,MD,Allegany,Allegany County,EasternPrevailing
994,MD,Anne Arundel,Anne Arundel County,EasternPrevailing
1832,MD,Baltimore,Baltimore County,EasternPrevailing
2354,MD,Calvert,Calvert County,EasternPrevailing
2953,MD,Caroline,Caroline County,EasternPrevailing
239,MD,Carroll,Carroll County,EasternPrevailing
1689,MD,Cecil,Cecil County,EasternPrevailing
214,MD,Charles,Charles County,EasternPrevailing
2588,MD,Dorchester,Dorchester County,EasternPrevailing
1432,MD,Frederick,Frederick County,EasternPrevailing
2256,MD,Garrett,Garrett County,EasternPrevailing
1165,MD,Harford,Harford County,EasternPrevailing
137,MD,Howard,Howard County,EasternPrevailing
1701,MD,Kent,Kent County,EasternPrevailing
410,MD,Montgomery,Montgomery County,EasternPrevailing
1502,MD,Prince George's,Prince George's County,EasternPrevailing
1177,MD,Queen Anne's,Queen Anne's County,EasternPrevailing
1686,MD,St. Mary's,St. Mary's County,EasternPrevailing
844,MD,Somerset,Somerset County,EasternPrevailing
1902,MD,Talbot,Talbot County,EasternPrevailing
3104,MD,Washington,Washington County,EasternPrevailing
2519,MD,Wicomico,Wicomico County,EasternPrevailing
1490,MD,Worcester,Worcester County,EasternPrevailing
2203,MD,Baltimore,Baltimore city,EasternPrevailing
916,MA,Barnstable,Barnstable County,EasternPrevailing
2549,MA,Berkshire,Berkshire County,EasternPrevailing
144,MA,Bristol,Bristol County,EasternPrevailing
202,MA,Dukes,Dukes County,EasternPrevailing
394,MA,Essex,Essex County,EasternPrevailing
1338,MA,Franklin,Franklin County,EasternPrevailing
1721,MA,Hampden,Hampden County,EasternPrevailing
269,MA,Hampshire,Hampshire County,EasternPrevailing
1733,MA,Middlesex,Middlesex County,EasternPrevailing
963,MA,Nantucket,Nantucket County,EasternPrevailing
2896,MA,Norfolk,Norfolk County,EasternPrevailing
479,MA,Plymouth,Plymouth County,EasternPrevailing
3128,MA,Suffolk,Suffolk County,EasternPrevailing
1826,MA,Worcester,Worcester County,EasternPrevailing
3082,MI,Alcona,Alcona County,EasternPrevailing
1473,MI,Alger,Alger County,EasternPrevailing
2313,MI,Allegan,Allegan County,EasternPrevailing
2282,MI,Alpena,Alpena County,EasternPrevailing
1839,MI,Antrim,Antrim County,EasternPrevailing
2684,MI,Arenac,Arenac County,EasternPrevailing
718,MI,Baraga,Baraga County,EasternPrevailing
2008,MI,Barry,Barry County,EasternPrevailing
693,MI,Bay,Bay County,EasternPrevailing
3063,MI,Benzie,Benzie County,EasternPrevailing
1121,MI,Berrien,Berrien County,EasternPrevailing
1775,MI,Branch,Branch County,EasternPrevailing
888,MI,Calhoun,Calhoun County,EasternPrevailing
426,MI,Cass,Cass County,EasternPrevailing
1996,MI,Charlevoix,Charlevoix County,EasternPrevailing
106,MI,Cheboygan,Cheboygan County,EasternPrevailing
1012,MI,Chippewa,Chippewa County,EasternPrevailing
877,MI,Clare,Clare County,EasternPrevailing
2009,MI,Clinton,Clinton County,EasternPrevailing
1353,MI,Crawford,Crawford County,EasternPrevailing
2211,MI,Delta,Delta County,EasternPrevailing
2642,MI,Dickinson,Dickinson County,CentralPrevailing
2835,MI,Eaton,Eaton County,EasternPrevailing
973,MI,Emmet,Emmet County,EasternPrevailing
1786,MI,Genesee,Genesee County,EasternPrevailing
1320,MI,Gladwin,Gladwin County,EasternPrevailing
1497,MI,Gogebic,Gogebic County,CentralPrevailing
324,MI,Grand Traverse,Grand Traverse County,EasternPrevailing
2638,MI,Gratiot,Gratiot County,EasternPrevailing
1039,MI,Hillsdale,Hillsdale County,EasternPrevailing
1835,MI,Houghton,Houghton County,EasternPrevailing
1345,MI,Huron,Huron County,EasternPrevailing
650,MI,Ingham,Ingham County,EasternPrevailing
391,MI,Ionia,Ionia County,EasternPrevailing
2737,MI,Iosco,Iosco County,EasternPrevailing
1207,MI,Iron,Iron County,CentralPrevailing
413,MI,Isabella,Isabella County,EasternPrevailing
2644,MI,Jackson,Jackson County,EasternPrevailing
1665,MI,Kalamazoo,Kalamazoo County,EasternPrevailing
2096,MI,Kalkaska,Kalkaska County,EasternPrevailing
2220,MI,Kent,Kent County,EasternPrevailing
2805,MI,Keweenaw,Keweenaw County,EasternPrevailing
3036,MI,Lake,Lake County,EasternPrevailing
2954,MI,Lapeer,Lapeer County,EasternPrevailing
1135,MI,Leelanau,Leelanau County,EasternPrevailing
3025,MI,Lenawee,Lenawee County,EasternPrevailing
834,MI,Livingston,Livingston County,EasternPrevailing
1282,MI,Luce,Luce County,EasternPrevailing
2072,MI,Mackinac,Mackinac County,EasternPrevailing
612,MI,Macomb,Macomb County,EasternPrevailing
3009,MI,Manistee,Manistee County,EasternPrevailing
326,MI,Marquette,Marquette County,EasternPrevailing
776,MI,Mason,Mason County,EasternPrevailing
2103,MI,Mecosta,Mecosta County,EasternPrevailing
100,MI,Menominee,Menominee County,CentralPrevailing
1767,MI,Midland,Midland County,EasternPrevailing
2977,MI,Missaukee,Missaukee County,EasternPrevailing
1990,MI,Monroe,Monroe County,EasternPrevailing
891,MI,Montcalm,Montcalm County,EasternPrevailing
306,MI,Montmorency,Montmorency County,EasternPrevailing
1166,MI,Muskegon,Muskegon County,EasternPrevailing
2879,MI,Newaygo,Newaygo County,EasternPrevailing
1824,MI,Oakland,Oakland County,EasternPrevailing
1646,MI,Oceana,Oceana County,EasternPrevailing
2076,MI,Ogemaw,Ogemaw County,EasternPrevailing
283,MI,Ontonagon,Ontonagon County,EasternPrevailing
3068,MI,Osceola,Osceola County,EasternPrevailing
2661,MI,Oscoda,Oscoda County,EasternPrevailing
1535,MI,Otsego,Otsego County,EasternPrevailing
2757,MI,Ottawa,Ottawa County,EasternPrevailing
1828,MI,Presque Isle,Presque Isle County,EasternPrevailing
1423,MI,Roscommon,Roscommon County,EasternPrevailing
1091,MI,Saginaw,Saginaw County,EasternPrevailing
668,MI,St. Clair,St. Clair County,EasternPrevailing
234,MI,St. Joseph,St. Joseph County,EasternPrevailing
1802,MI,Sanilac,Sanilac County,EasternPrevailing
217,MI,Schoolcraft,Schoolcraft County,EasternPrevailing
45,MI,Shiawassee,Shiawassee County,EasternPrevailing
287,MI,Tuscola,Tuscola County,EasternPrevailing
744,MI,Van Buren,Van Buren County,EasternPrevailing
2110,MI,Washtenaw,Washtenaw County,EasternPrevailing
1219,MI,Wayne,Wayne County,EasternPrevailing
178,MI,Wexford,Wexford County,EasternPrevailing
1384,MN,Aitkin,Aitkin County,CentralPrevailing
2983,MN,Anoka,Anoka County,CentralPrevailing
663,MN,Becker,Becker County,CentralPrevailing
618,MN,Beltrami,Beltrami County,CentralPrevailing
367,MN,Benton,Benton County,CentralPrevailing
1020,MN,Big Stone,Big Stone County,CentralPrevailing
2161,MN,Blue Earth,Blue Earth County,CentralPrevailing
493,MN,Brown,Brown County,CentralPrevailing
2200,MN,Carlton,Carlton County,CentralPrevailing
1393,MN,Carver,Carver County,CentralPrevailing
2670,MN,Cass,Cass County,CentralPrevailing
342,MN,Chippewa,Chippewa County,CentralPrevailing
2394,MN,Chisago,Chisago County,CentralPrevailing
2067,MN,Clay,Clay County,CentralPrevailing
500,MN,Clearwater,Clearwater County,CentralPrevailing
1603,MN,Cook,Cook County,CentralPrevailing
2681,MN,Cottonwood,Cottonwood County,CentralPrevailing
2385,MN,Crow Wing,Crow Wing County,CentralPrevailing
494,MN,Dakota,Dakota County,CentralPrevailing
2829,MN,Dodge,Dodge County,CentralPrevailing
682,MN,Douglas,Douglas County,CentralPrevailing
1163,MN,Faribault,Faribault County,CentralPrevailing
1340,MN,Fillmore,Fillmore County,CentralPrevailing
2722,MN,Freeborn,Freeborn County,CentralPrevailing
302,MN,Goodhue,Goodhue County,CentralPrevailing
2859,MN,Grant,Grant County,CentralPrevailing
2956,MN,Hennepin,Hennepin County,CentralPrevailing
1760,MN,Houston,Houston County,CentralPrevailing
1161,MN,Hubbard,Hubbard County,CentralPrevailing
2753,MN,Isanti,Isanti County,CentralPrevailing
362,MN,Itasca,Itasca County,CentralPrevailing
2843,MN,Jackson,Jackson County,CentralPrevailing
2343,MN,Kanabec,Kanabec County,CentralPrevailing
2112,MN,Kandiyohi,Kandiyohi County,CentralPrevailing
1070,MN,Kittson,Kittson County,CentralPrevailing
2890,MN,Koochiching,Koochiching County,CentralPrevailing
2105,MN,Lac qui Parle,Lac qui Parle County,CentralPrevailing
1142,MN,Lake,Lake County,CentralPrevailing
27,MN,Lake of the Woods,Lake of the Woods County,CentralPrevailing
406,MN,Le Sueur,Le Sueur County,CentralPrevailing
767,MN,Lincoln,Lincoln County,CentralPrevailing
1281,MN,Lyon,Lyon County,CentralPrevailing
1523,MN,McLeod,McLeod County,CentralPrevailing
1496,MN,Mahnomen,Mahnomen County,CentralPrevailing
2663,MN,Marshall,Marshall County,CentralPrevailing
1537,MN,Martin,Martin County,CentralPrevailing
2546,MN,Meeker,Meeker County,CentralPrevailing
2808,MN,Mille Lacs,Mille Lacs County,CentralPrevailing
427,MN,Morrison,Morrison County,CentralPrevailing
2275,MN,Mower,Mower County,CentralPrevailing
1563,MN,Murray,Murray County,CentralPrevailing
1761,MN,Nicollet,Nicollet County,CentralPrevailing
2495,MN,Nobles,Nobles County,CentralPrevailing
411,MN,Norman,Norman County,CentralPrevailing
1601,MN,Olmsted,Olmsted County,CentralPrevailing
336,MN,Otter Tail,Otter Tail County,CentralPrevailing
1491,MN,Pennington,Pennington County,CentralPrevailing
512,MN,Pine,Pine County,CentralPrevailing
2376,MN,Pipestone,Pipestone County,CentralPrevailing
1793,MN,Polk,Polk County,CentralPrevailing
2899,MN,Pope,Pope County,CentralPrevailing
1195,MN,Ramsey,Ramsey County,CentralPrevailing
377,MN,Red Lake,Red Lake County,CentralPrevailing
168,MN,Redwood,Redwood County,CentralPrevailing
432,MN,Renville,Renville County,CentralPrevailing
1948,MN,Rice,Rice County,CentralPrevailing
1400,MN,Rock,Rock County,CentralPrevailing
1140,MN,Roseau,Roseau County,CentralPrevailing
3020,MN,St. Louis,St. Louis County,CentralPrevailing
1025,MN,Scott,Scott County,CentralPrevailing
378,MN,Sherburne,Sherburne County,CentralPrevailing
3141,MN,Sibley,Sibley County,CentralPrevailing
2594,MN,Stearns,Stearns County,CentralPrevailing
2315,MN,Steele,Steele County,CentralPrevailing
1893,MN,Stevens,Stevens County,CentralPrevailing
310,MN,Swift,Swift County,CentralPrevailing
1925,MN,Todd,Todd County,CentralPrevailing
1659,MN,Traverse,Traverse County,CentralPrevailing
1952,MN,Wabasha,Wabasha County,CentralPrevailing
2238,MN,Wadena,Wadena County,CentralPrevailing
414,MN,Waseca,Waseca County,CentralPrevailing
2938,MN,Washington,Washington County,CentralPrevailing
1630,MN,Watonwan,Watonwan County,CentralPrevailing
3049,MN,Wilkin,Wilkin County,CentralPrevailing
1838,MN,Winona,Winona County,CentralPrevailing
2930,MN,Wright,Wright County,CentralPrevailing
719,MN,Yellow Medicine,Yellow Medicine County,CentralPrevailing
2773,MS,Adams,Adams County,CentralPrevailing
1197,MS,Alcorn,Alcorn County,CentralPrevailing
2038,MS,Amite,Amite County,CentralPrevailing
2011,MS,Attala,Attala County,CentralPrevailing
1710,MS,Benton,Benton County,CentralPrevailing
2392,MS,Bolivar,Bolivar County,CentralPrevailing
403,MS,Calhoun,Calhoun County,CentralPrevailing
2276,MS,Carroll,Carroll County,CentralPrevailing
433,MS,Chickasaw,Chickasaw County,CentralPrevailing
2816,MS,Choctaw,Choctaw County,CentralPrevailing
845,MS,Claiborne,Claiborne County,CentralPrevailing
1702,MS,Clarke,Clarke County,CentralPrevailing
1024,MS,Clay,Clay County,CentralPrevailing
692,MS,Coahoma,Coahoma County,CentralPrevailing
2257,MS,Copiah,Copiah County,CentralPrevailing
230,MS,Covington,Covington County,CentralPrevailing
876,MS,DeSoto,DeSoto County,CentralPrevailing
1018,MS,Forrest,Forrest County,CentralPrevailing
2280,MS,Franklin,Franklin County,CentralPrevailing
1433,MS,George,George County,CentralPrevailing
2085,MS,Greene,Greene County,CentralPrevailing
2548,MS,Grenada,Grenada County,CentralPrevailing
3129,MS,Hancock,Hancock County,CentralPrevailing
898,MS,Harrison,Harrison County,CentralPrevailing
1662,MS,Hinds,Hinds County,CentralPrevailing
1447,MS,Holmes,Holmes County,CentralPrevailing
1171,MS,Humphreys,Humphreys County,CentralPrevailing
2,MS,Issaquena,Issaquena County,CentralPrevailing
2547,MS,Itawamba,Itawamba County,CentralPrevailing
959,MS,Jackson,Jackson County,CentralPrevailing
1706,MS,Jasper,Jasper County,CentralPrevailing
1422,MS,Jefferson,Jefferson County,CentralPrevailing
581,MS,Jefferson Davis,Jefferson Davis County,CentralPrevailing
704,MS,Jones,Jones County,CentralPrevailing
2454,MS,Kemper,Kemper County,CentralPrevailing
1487,MS,Lafayette,Lafayette County,CentralPrevailing
726,MS,Lamar,Lamar County,CentralPrevailing
2556,MS,Lauderdale,Lauderdale County,CentralPrevailing
1788,MS,Lawrence,Lawrence County,CentralPrevailing
2169,MS,Leake,Leake County,CentralPrevailing
2138,MS,Lee,Lee County,CentralPrevailing
3055,MS,Leflore,Leflore County,CentralPrevailing
2920,MS,Lincoln,Lincoln County,CentralPrevailing
2902,MS,Lowndes,Lowndes County,CentralPrevailing
862,MS,Madison,Madison County,CentralPrevailing
2915,MS,Marion,Marion County,CentralPrevailing
1162,MS,Marshall,Marshall County,CentralPrevailing
1414,MS,Monroe,Monroe County,CentralPrevailing
2195,MS,Montgomery,Montgomery County,CentralPrevailing
492,MS,Neshoba,Neshoba County,CentralPrevailing
2936,MS,Newton,Newton County,CentralPrevailing
4,MS,Noxubee,Noxubee County,CentralPrevailing
1092,MS,Oktibbeha,Oktibbeha County,CentralPrevailing
2174,MS,Panola,Panola County,CentralPrevailing
228,MS,Pearl River,Pearl River County,CentralPrevailing
1700,MS,Perry,Perry County,CentralPrevailing
2871,MS,Pike,Pike County,CentralPrevailing
2303,MS,Pontotoc,Pontotoc County,CentralPrevailing
969,MS,Prentiss,Prentiss County,CentralPrevailing
29,MS,Quitman,Quitman County,CentralPrevailing
1495,MS,Rankin,Rankin County,CentralPrevailing
2982,MS,Scott,Scott County,CentralPrevailing
1736,MS,Sharkey,Sharkey County,CentralPrevailing
1946,MS,Simpson,Simpson County,CentralPrevailing
2199,MS,Smith,Smith County,CentralPrevailing
172,MS,Stone,Stone County,CentralPrevailing
2823,MS,Sunflower,Sunflower County,CentralPrevailing
2518,MS,Tallahatchie,Tallahatchie County,CentralPrevailing
1250,MS,Tate,Tate County,CentralPrevailing
2428,MS,Tippah,Tippah County,CentralPrevailing
1743,MS,Tishomingo,Tishomingo County,CentralPrevailing
1348,MS,Tunica,Tunica County,CentralPrevailing
777,MS,Union,Union County,CentralPrevailing
548,MS,Walthall,Walthall County,CentralPrevailing
112,MS,Warren,Warren County,CentralPrevailing
1679,MS,Washington,Washington County,CentralPrevailing
139,MS,Wayne,Wayne County,CentralPrevailing
320,MS,Webster,Webster County,CentralPrevailing
176,MS,Wilkinson,Wilkinson County,CentralPrevailing
477,MS,Winston,Winston County,CentralPrevailing
2182,MS,Yalobusha,Yalobusha County,CentralPrevailing
1547,MS,Yazoo,Yazoo County,CentralPrevailing
3136,MO,Adair,Adair County,CentralPrevailing
1536,MO,Andrew,Andrew County,CentralPrevailing
2273,MO,Atchison,Atchison County,CentralPrevailing
2320,MO,Audrain,Audrain County,CentralPrevailing
1794,MO,Barry,Barry County,CentralPrevailing
2741,MO,Barton,Barton County,CentralPrevailing
755,MO,Bates,Bates County,CentralPrevailing
2043,MO,Benton,Benton County,CentralPrevailing
735,MO,Bollinger,Bollinger County,CentralPrevailing
3097,MO,Boone,Boone County,CentralPrevailing
1083,MO,Buchanan,Buchanan County,CentralPrevailing
1811,MO,Butler,Butler County,CentralPrevailing
922,MO,Caldwell,Caldwell County,CentralPrevailing
470,MO,Callaway,Callaway County,CentralPrevailing
2057,MO,Camden,Camden County,CentralPrevailing
183,MO,Cape Girardeau,Cape Girardeau County,CentralPrevailing
1046,MO,Carroll,Carroll County,CentralPrevailing
915,MO,Carter,Carter County,CentralPrevailing
2045,MO,Cass,Cass County,CentralPrevailing
1294,MO,Cedar,Cedar County,CentralPrevailing
2240,MO,Chariton,Chariton County,CentralPrevailing
2605,MO,Christian,Christian County,CentralPrevailing
2768,MO,Clark,Clark County,CentralPrevailing
1040,MO,Clay,Clay County,CentralPrevailing
1833,MO,Clinton,Clinton County,CentralPrevailing
1273,MO,Cole,Cole County,CentralPrevailing
1558,MO,Cooper,Cooper County,CentralPrevailing
380,MO,Crawford,Crawford County,CentralPrevailing
2608,MO,Dade,Dade County,CentralPrevailing
972,MO,Dallas,Dallas County,CentralPrevailing
1789,MO,Daviess,Daviess County,CentralPrevailing
1313,MO,DeKalb,DeKalb County,CentralPrevailing
593,MO,Dent,Dent County,CentralPrevailing
449,MO,Douglas,Douglas County,CentralPrevailing
2698,MO,Dunklin,Dunklin County,CentralPrevailing
1258,MO,Franklin,Franklin County,CentralPrevailing
447,MO,Gasconade,Gasconade County,CentralPrevailing
2576,MO,Gentry,Gentry County,CentralPrevailing
1704,MO,Greene,Greene County,CentralPrevailing
2147,MO,Grundy,Grundy County,CentralPrevailing
2190,MO,Harrison,Harrison County,CentralPrevailing
2861,MO,Henry,Henry County,CentralPrevailing
2970,MO,Hickory,Hickory County,CentralPrevailing
2995,MO,Holt,Holt County,CentralPrevailing
1076,MO,Howard,Howard County,CentralPrevailing
2987,MO,Howell,Howell County,CentralPrevailing
782,MO,Iron,Iron County,CentralPrevailing
1327,MO,Jackson,Jackson County,CentralPrevailing
2127,MO,Jasper,Jasper County,CentralPrevailing
669,MO,Jefferson,Jefferson County,CentralPrevailing
2969,MO,Johnson,Johnson County,CentralPrevailing
381,MO,Knox,Knox County,CentralPrevailing
830,MO,Laclede,Laclede County,CentralPrevailing
2152,MO,Lafayette,Lafayette County,CentralPrevailing
179,MO,Lawrence,Lawrence County,CentralPrevailing
1808,MO,Lewis,Lewis County,CentralPrevailing
3044,MO,Lincoln,Lincoln County,CentralPrevailing
2021,MO,Linn,Linn County,CentralPrevailing
956,MO,Livingston,Livingston County,CentralPrevailing
368,MO,McDonald,McDonald County,CentralPrevailing
1231,MO,Macon,Macon County,CentralPrevailing
2913,MO,Madison,Madison County,CentralPrevailing
1755,MO,Maries,Maries County,CentralPrevailing
1594,MO,Marion,Marion County,CentralPrevailing
2130,MO,Mercer,Mercer County,CentralPrevailing
247,MO,Miller,Miller County,CentralPrevailing
3101,MO,Mississippi,Mississippi County,CentralPrevailing
2626,MO,Moniteau,Moniteau County,CentralPrevailing
1470,MO,Monroe,Monroe County,CentralPrevailing
2703,MO,Montgomery,Montgomery County,CentralPrevailing
1758,MO,Morgan,Morgan County,CentralPrevailing
1385,MO,New Madrid,New Madrid County,CentralPrevailing
1153,MO,Newton,Newton County,CentralPrevailing
613,MO,Nodaway,Nodaway County,CentralPrevailing
298,MO,Oregon,Oregon County,CentralPrevailing
1853,MO,Osage,Osage County,CentralPrevailing
275,MO,Ozark,Ozark County,CentralPrevailing
80,MO,Pemiscot,Pemiscot County,CentralPrevailing
248,MO,Perry,Perry County,CentralPrevailing
676,MO,Pettis,Pettis County,CentralPrevailing
2156,MO,Phelps,Phelps County,CentralPrevailing
1185,MO,Pike,Pike County,CentralPrevailing
101,MO,Platte,Platte County,CentralPrevailing
1438,MO,Polk,Polk County,CentralPrevailing
304,MO,Pulaski,Pulaski County,CentralPrevailing
1172,MO,Putnam,Putnam County,CentralPrevailing
2227,MO,Ralls,Ralls County,CentralPrevailing
673,MO,Randolph,Randolph County,CentralPrevailing
3123,MO,Ray,Ray County,CentralPrevailing
958,MO,Reynolds,Reynolds County,CentralPrevailing
434,MO,Ripley,Ripley County,CentralPrevailing
1567,MO,St. Charles,St. Charles County,CentralPrevailing
1694,MO,St. Clair,St. Clair County,CentralPrevailing
1605,MO,Ste. Genevieve,Ste. Genevieve County,CentralPrevailing
397,MO,St. Francois,St. Francois County,CentralPrevailing
1127,MO,St. Louis,St. Louis County,CentralPrevailing
2230,MO,Saline,Saline County,CentralPrevailing
971,MO,Schuyler,Schuyler County,CentralPrevailing
2745,MO,Scotland,Scotland County,CentralPrevailing
1150,MO,Scott,Scott County,CentralPrevailing
2491,MO,Shannon,Shannon County,CentralPrevailing
863,MO,Shelby,Shelby County,CentralPrevailing
965,MO,Stoddard,Stoddard County,CentralPrevailing
321,MO,Stone,Stone County,CentralPrevailing
1057,MO,Sullivan,Sullivan County,CentralPrevailing
540,MO,Taney,Taney County,CentralPrevailing
113,MO,Texas,Texas County,CentralPrevailing
1256,MO,Vernon,Vernon County,CentralPrevailing
2049,MO,Warren,Warren County,CentralPrevailing
158,MO,Washington,Washington County,CentralPrevailing
1857,MO,Wayne,Wayne County,CentralPrevailing
933,MO,Webster,Webster County,CentralPrevailing
1971,MO,Worth,Worth County,CentralPrevailing
2299,MO,Wright,Wright County,CentralPrevailing
1958,MO,St. Louis,St. Louis city,CentralPrevailing
1882,MT,Beaverhead,Beaverhead County,MountainPrevailing
332,MT,Big Horn,Big Horn County,MountainPrevailing
2750,MT,Blaine,Blaine County,MountainPrevailing
2728,MT,Broadwater,Broadwater County,MountainPrevailing
2996,MT,Carbon,Carbon County,MountainPrevailing
2294,MT,Carter,Carter County,MountainPrevailing
1081,MT,Cascade,Cascade County,MountainPrevailing
2375,MT,Chouteau,Chouteau County,MountainPrevailing
1109,MT,Custer,Custer County,MountainPrevailing
1912,MT,Daniels,Daniels County,MountainPrevailing
759,MT,Dawson,Dawson County,MountainPrevailing
2992,MT,Deer Lodge,Deer Lodge County,MountainPrevailing
529,MT,Fallon,Fallon County,MountainPrevailing
785,MT,Fergus,Fergus County,MountainPrevailing
2358,MT,Flathead,Flathead County,MountainPrevailing
1289,MT,Gallatin,Gallatin County,MountainPrevailing
597,MT,Garfield,Garfield County,MountainPrevailing
523,MT,Glacier,Glacier County,MountainPrevailing
2379,MT,Golden Valley,Golden Valley County,MountainPrevailing
188,MT,Granite,Granite County,MountainPrevailing
2595,MT,Hill,Hill County,MountainPrevailing
2242,MT,Jefferson,Jefferson County,MountainPrevailing
1647,MT,Judith Basin,Judith Basin County,MountainPrevailing
621,MT,Lake,Lake County,MountainPrevailing
2955,MT,Lewis and Clark,Lewis and Clark County,MountainPrevailing
190,MT,Liberty,Liberty County,MountainPrevailing
301,MT,Lincoln,Lincoln County,MountainPrevailing
1475,MT,McCone,McCone County,MountainPrevailing
2241,MT,Madison,Madison County,MountainPrevailing
666,MT,Meagher,Meagher County,MountainPrevailing
3001,MT,Mineral,Mineral County,MountainPrevailing
177,MT,Missoula,Missoula County,MountainPrevailing
1064,MT,Musselshell,Musselshell County,MountainPrevailing
801,MT,Park,Park County,MountainPrevailing
2342,MT,Petroleum,Petroleum County,MountainPrevailing
12,MT,Phillips,Phillips County,MountainPrevailing
813,MT,Pondera,Pondera County,MountainPrevailing
2249,MT,Powder River,Powder River County,MountainPrevailing
2904,MT,Powell,Powell County,MountainPrevailing
2468,MT,Prairie,Prairie County,MountainPrevailing
2655,MT,Ravalli,Ravalli County,MountainPrevailing
1571,MT,Richland,Richland County,MountainPrevailing
1822,MT,Roosevelt,Roosevelt County,MountainPrevailing
1795,MT,Rosebud,Rosebud County,MountainPrevailing
773,MT,Sanders,Sanders County,MountainPrevailing
1804,MT,Sheridan,Sheridan County,MountainPrevailing
482,MT,Silver Bow,Silver Bow County,MountainPrevailing
150,MT,Stillwater,Stillwater County,MountainPrevailing
2486,MT,Sweet Grass,Sweet Grass County,MountainPrevailing
