id,state,name,time_zone
2915,MS,Marion,CentralPrevailing
1162,MS,Marshall,CentralPrevailing
1414,MS,Monroe,CentralPrevailing
2195,MS,Montgomery,CentralPrevailing
492,MS,Neshoba,CentralPrevailing
2936,MS,Newton,CentralPrevailing
4,MS,Noxubee,CentralPrevailing
1092,MS,Oktibbeha,CentralPrevailing
2174,MS,Panola,CentralPrevailing
228,MS,Pearl River,CentralPrevailing
1700,MS,Perry,CentralPrevailing
2871,MS,Pike,CentralPrevailing
2303,MS,Pontotoc,CentralPrevailing
969,MS,Prentiss,CentralPrevailing
29,MS,Quitman,CentralPrevailing
1495,MS,Rankin,CentralPrevailing
2982,MS,Scott,CentralPrevailing
1736,MS,Sharkey,CentralPrevailing
1946,MS,Simpson,CentralPrevailing
2199,MS,Smith,CentralPrevailing
172,MS,Stone,CentralPrevailing
2823,MS,Sunflower,CentralPrevailing
2518,MS,Tallahatchie,CentralPrevailing
1250,MS,Tate,CentralPrevailing
2428,MS,Tippah,CentralPrevailing
1743,MS,Tishomingo,CentralPrevailing
1348,MS,Tunica,CentralPrevailing
777,MS,Union,CentralPrevailing
548,MS,Walthall,CentralPrevailing
112,MS,Warren,CentralPrevailing
1679,MS,Washington,CentralPrevailing
139,MS,Wayne,CentralPrevailing
320,MS,Webster,CentralPrevailing
176,MS,Wilkinson,CentralPrevailing
477,MS,Winston,CentralPrevailing
2182,MS,Yalobusha,CentralPrevailing
1547,MS,Yazoo,CentralPrevailing
3136,MO,Adair,CentralPrevailing
1536,MO,Andrew,CentralPrevailing
2273,MO,Atchison,CentralPrevailing
2320,MO,Audrain,CentralPrevailing
1794,MO,Barry,CentralPrevailing
2741,MO,Barton,CentralPrevailing
755,MO,Bates,CentralPrevailing
2043,MO,Benton,CentralPrevailing
735,MO,Bollinger,CentralPrevailing
3097,MO,Boone,CentralPrevailing
1083,MO,Buchanan,CentralPrevailing
1811,MO,Butler,CentralPrevailing
922,MO,Caldwell,CentralPrevailing
470,MO,Callaway,CentralPrevailing
2057,MO,Camden,CentralPrevailing
183,MO,Cape Girardeau,CentralPrevailing
1046,MO,Carroll,CentralPrevailing
915,MO,Carter,CentralPrevailing
2045,MO,Cass,CentralPrevailing
1294,MO,Cedar,CentralPrevailing
2240,MO,Chariton,CentralPrevailing
2605,MO,Christian,CentralPrevailing
2768,MO,Clark,CentralPrevailing
1040,MO,Clay,CentralPrevailing
1833,MO,Clinton,CentralPrevailing
1273,MO,Cole,CentralPrevailing
1558,MO,Cooper,CentralPrevailing
380,MO,Crawford,CentralPrevailing
2608,MO,Dade,CentralPrevailing
972,MO,Dallas,CentralPrevailing
1789,MO,Daviess,CentralPrevailing
1313,MO,DeKalb,CentralPrevailing
593,MO,Dent,CentralPrevailing
449,MO,Douglas,CentralPrevailing
2698,MO,Dunklin,CentralPrevailing
1258,MO,Franklin,CentralPrevailing
447,MO,Gasconade,CentralPrevailing
2576,MO,Gentry,CentralPrevailing
1704,MO,Greene,CentralPrevailing
2147,MO,Grundy,CentralPrevailing
2190,MO,Harrison,CentralPrevailing
2861,MO,Henry,CentralPrevailing
2970,MO,Hickory,CentralPrevailing
2995,MO,Holt,CentralPrevailing
1076,MO,Howard,CentralPrevailing
2987,MO,Howell,CentralPrevailing
782,MO,Iron,CentralPrevailing
1327,MO,Jackson,CentralPrevailing
2127,MO,Jasper,CentralPrevailing
669,MO,Jefferson,CentralPrevailing
2969,MO,Johnson,CentralPrevailing
381,MO,Knox,CentralPrevailing
830,MO,Laclede,CentralPrevailing
2152,MO,Lafayette,CentralPrevailing
179,MO,Lawrence,CentralPrevailing
1808,MO,Lewis,CentralPrevailing
3044,MO,Lincoln,CentralPrevailing
2021,MO,Linn,CentralPrevailing
956,MO,Livingston,CentralPrevailing
368,MO,McDonald,CentralPrevailing
1231,MO,Macon,CentralPrevailing
2913,MO,Madison,CentralPrevailing
1755,MO,Maries,CentralPrevailing
1594,MO,Marion,CentralPrevailing
2130,MO,Mercer,CentralPrevailing
247,MO,Miller,CentralPrevailing
3101,MO,Mississippi,CentralPrevailing
2626,MO,Moniteau,CentralPrevailing
1470,MO,Monroe,CentralPrevailing
2703,MO,Montgomery,CentralPrevailing
1758,MO,Morgan,CentralPrevailing
1385,MO,New Madrid,CentralPrevailing
1153,MO,Newton,CentralPrevailing
613,MO,Nodaway,CentralPrevailing
298,MO,Oregon,CentralPrevailing
1853,MO,Osage,CentralPrevailing
275,MO,Ozark,CentralPrevailing
80,MO,Pemiscot,CentralPrevailing
248,MO,Perry,CentralPrevailing
676,MO,Pettis,CentralPrevailing
2156,MO,Phelps,CentralPrevailing
1185,MO,Pike,CentralPrevailing
101,MO,Platte,CentralPrevailing
1438,MO,Polk,CentralPrevailing
304,MO,Pulaski,CentralPrevailing
1172,MO,Putnam,CentralPrevailing
2227,MO,Ralls,CentralPrevailing
673,MO,Randolph,CentralPrevailing
3123,MO,Ray,CentralPrevailing
958,MO,Reynolds,CentralPrevailing
434,MO,Ripley,CentralPrevailing
1567,MO,St. Charles,CentralPrevailing
1694,MO,St. Clair,CentralPrevailing
1605,MO,Ste. Genevieve,CentralPrevailing
397,MO,St. Francois,CentralPrevailing
1127,MO,St. Louis,CentralPrevailing
2230,MO,Saline,CentralPrevailing
971,MO,Schuyler,CentralPrevailing
2745,MO,Scotland,CentralPrevailing
1150,MO,Scott,CentralPrevailing
2491,MO,Shannon,CentralPrevailing
863,MO,Shelby,CentralPrevailing
965,MO,Stoddard,CentralPrevailing
321,MO,Stone,CentralPrevailing
1057,MO,Sullivan,CentralPrevailing
540,MO,Taney,CentralPrevailing
113,MO,Texas,CentralPrevailing
1256,MO,Vernon,CentralPrevailing
2049,MO,Warren,CentralPrevailing
158,MO,Washington,CentralPrevailing
1857,MO,Wayne,CentralPrevailing
933,MO,Webster,CentralPrevailing
1971,MO,Worth,CentralPrevailing
2299,MO,Wright,CentralPrevailing
1958,MO,St. Louis,CentralPrevailing
1882,MT,Beaverhead,MountainPrevailing
332,MT,Big Horn,MountainPrevailing
2750,MT,Blaine,MountainPrevailing
2728,MT,Broadwater,MountainPrevailing
2996,MT,Carbon,MountainPrevailing
2294,MT,Carter,MountainPrevailing
1081,MT,Cascade,MountainPrevailing
2375,MT,Chouteau,MountainPrevailing
1109,MT,Custer,MountainPrevailing
1912,MT,Daniels,MountainPrevailing
759,MT,Dawson,MountainPrevailing
2992,MT,Deer Lodge,MountainPrevailing
529,MT,Fallon,MountainPrevailing
785,MT,Fergus,MountainPrevailing
2358,MT,Flathead,MountainPrevailing
1289,MT,Gallatin,MountainPrevailing
597,MT,Garfield,MountainPrevailing
523,MT,Glacier,MountainPrevailing
2379,MT,Golden Valley,MountainPrevailing
188,MT,Granite,MountainPrevailing
2595,MT,Hill,MountainPrevailing
2242,MT,Jefferson,MountainPrevailing
1647,MT,Judith Basin,MountainPrevailing
621,MT,Lake,MountainPrevailing
2955,MT,Lewis and Clark,MountainPrevailing
190,MT,Liberty,MountainPrevailing
301,MT,Lincoln,MountainPrevailing
1475,MT,McCone,MountainPrevailing
2241,MT,Madison,MountainPrevailing
666,MT,Meagher,MountainPrevailing
3001,MT,Mineral,MountainPrevailing
177,MT,Missoula,MountainPrevailing
1064,MT,Musselshell,MountainPrevailing
801,MT,Park,MountainPrevailing
2342,MT,Petroleum,MountainPrevailing
12,MT,Phillips,MountainPrevailing
813,MT,Pondera,MountainPrevailing
2249,MT,Powder River,MountainPrevailing
2904,MT,Powell,MountainPrevailing
2468,MT,Prairie,MountainPrevailing
2655,MT,Ravalli,MountainPrevailing
1571,MT,Richland,MountainPrevailing
1822,MT,Roosevelt,MountainPrevailing
1795,MT,Rosebud,MountainPrevailing
773,MT,Sanders,MountainPrevailing
1804,MT,Sheridan,MountainPrevailing
482,MT,Silver Bow,MountainPrevailing
150,MT,Stillwater,MountainPrevailing
2486,MT,Sweet Grass,MountainPrevailing
967,MT,Teton,MountainPrevailing
1847,MT,Toole,MountainPrevailing
1476,MT,Treasure,MountainPrevailing
419,MT,Valley,MountainPrevailing
2476,MT,Wheatland,MountainPrevailing
1292,MT,Wibaux,MountainPrevailing
2993,MT,Yellowstone,MountainPrevailing
1855,NE,Adams,CentralPrevailing
253,NE,Antelope,CentralPrevailing
2583,NE,Arthur,MountainPrevailing
2649,NE,Banner,MountainPrevailing
3073,NE,Blaine,CentralPrevailing
2224,NE,Boone,CentralPrevailing
1062,NE,Box Butte,MountainPrevailing
2558,NE,Boyd,CentralPrevailing
1045,NE,Brown,CentralPrevailing
1820,NE,Buffalo,CentralPrevailing
588,NE,Burt,CentralPrevailing
3111,NE,Butler,CentralPrevailing
457,NE,Cass,CentralPrevailing
953,NE,Cedar,CentralPrevailing
2538,NE,Chase,MountainPrevailing
1215,NE,Cherry,CentralPrevailing
765,NE,Cheyenne,MountainPrevailing
450,NE,Clay,CentralPrevailing
2572,NE,Colfax,CentralPrevailing
48,NE,Cuming,CentralPrevailing
2754,NE,Custer,CentralPrevailing
2265,NE,Dakota,CentralPrevailing
1666,NE,Dawes,MountainPrevailing
741,NE,Dawson,CentralPrevailing
3131,NE,Deuel,MountainPrevailing
3,NE,Dixon,CentralPrevailing
280,NE,Dodge,CentralPrevailing
1449,NE,Douglas,CentralPrevailing
2269,NE,Dundy,MountainPrevailing
690,NE,Fillmore,CentralPrevailing
3077,NE,Franklin,CentralPrevailing
31,NE,Frontier,CentralPrevailing
1088,NE,Furnas,CentralPrevailing
917,NE,Gage,CentralPrevailing
2172,NE,Garden,MountainPrevailing
196,NE,Garfield,CentralPrevailing
937,NE,Gosper,CentralPrevailing
2279,NE,Grant,MountainPrevailing
2838,NE,Greeley,CentralPrevailing
2440,NE,Hall,CentralPrevailing
2679,NE,Hamilton,CentralPrevailing
1727,NE,Harlan,CentralPrevailing
1921,NE,Hayes,CentralPrevailing
1944,NE,Hitchcock,CentralPrevailing
608,NE,Holt,CentralPrevailing
1896,NE,Hooker,MountainPrevailing
504,NE,Howard,CentralPrevailing
70,NE,Jefferson,CentralPrevailing
2406,NE,Johnson,CentralPrevailing
1144,NE,Kearney,CentralPrevailing
1879,NE,Keith,MountainPrevailing
1444,NE,Keya Paha,CentralPrevailing
534,NE,Kimball,MountainPrevailing
2453,NE,Knox,CentralPrevailing
1221,NE,Lancaster,CentralPrevailing
3113,NE,Lincoln,CentralPrevailing
1964,NE,Logan,CentralPrevailing
2525,NE,Loup,CentralPrevailing
471,NE,McPherson,CentralPrevailing
1415,NE,Madison,CentralPrevailing
169,NE,Merrick,CentralPrevailing
1624,NE,Morrill,MountainPrevailing
3070,NE,Nance,CentralPrevailing
2900,NE,Nemaha,CentralPrevailing
2422,NE,Nuckolls,CentralPrevailing
1505,NE,Otoe,CentralPrevailing
1825,NE,Pawnee,CentralPrevailing
2295,NE,Perkins,MountainPrevailing
222,NE,Phelps,CentralPrevailing
2206,NE,Pierce,CentralPrevailing
3064,NE,Platte,CentralPrevailing
307,NE,Polk,CentralPrevailing
659,NE,Red Willow,CentralPrevailing
1102,NE,Richardson,CentralPrevailing
1548,NE,Rock,CentralPrevailing
3132,NE,Saline,CentralPrevailing
1527,NE,Sarpy,CentralPrevailing
1354,NE,Saunders,CentralPrevailing
1499,NE,Scotts Bluff,MountainPrevailing
991,NE,Seward,CentralPrevailing
2444,NE,Sheridan,MountainPrevailing
102,NE,Sherman,CentralPrevailing
1189,NE,Sioux,MountainPrevailing
383,NE,Stanton,CentralPrevailing
1377,NE,Thayer,CentralPrevailing
119,NE,Thomas,CentralPrevailing
2732,NE,Thurston,CentralPrevailing
1149,NE,Valley,CentralPrevailing
1867,NE,Washington,CentralPrevailing
464,NE,Wayne,CentralPrevailing
902,NE,Webster,CentralPrevailing
2891,NE,Wheeler,CentralPrevailing
2799,NE,York,CentralPrevailing
2521,NV,Churchill,PacificPrevailing
944,NV,Clark,PacificPrevailing
1685,NV,Douglas,PacificPrevailing
1741,NV,Elko,PacificPrevailing
1979,NV,Esmeralda,PacificPrevailing
2933,NV,Eureka,PacificPrevailing
184,NV,Humboldt,PacificPrevailing
1816,NV,Lander,PacificPrevailing
207,NV,Lincoln,PacificPrevailing
2561,NV,Lyon,PacificPrevailing
1287,NV,Mineral,PacificPrevailing
2062,NV,Nye,PacificPrevailing
265,NV,Pershing,PacificPrevailing
1805,NV,Storey,PacificPrevailing
756,NV,Washoe,PacificPrevailing
1233,NV,White Pine,PacificPrevailing
2128,NV,Carson City,PacificPrevailing
1008,NH,Belknap,EasternPrevailing
2600,NH,Carroll,EasternPrevailing
270,NH,Cheshire,EasternPrevailing
212,NH,Coos,EasternPrevailing
774,NH,Grafton,EasternPrevailing
1380,NH,Hillsborough,EasternPrevailing
1782,NH,Merrimack,EasternPrevailing
141,NH,Rockingham,EasternPrevailing
1747,NH,Strafford,EasternPrevailing
982,NH,Sullivan,EasternPrevailing
2414,NJ,Atlantic,EasternPrevailing
841,NJ,Bergen,EasternPrevailing
1592,NJ,Burlington,EasternPrevailing
1648,NJ,Camden,EasternPrevailing
2069,NJ,Cape May,EasternPrevailing
2854,NJ,Cumberland,EasternPrevailing
61,NJ,Essex,EasternPrevailing
1945,NJ,Gloucester,EasternPrevailing
91,NJ,Hudson,EasternPrevailing
2460,NJ,Hunterdon,EasternPrevailing
1200,NJ,Mercer,EasternPrevailing
2157,NJ,Middlesex,EasternPrevailing
1467,NJ,Monmouth,EasternPrevailing
370,NJ,Morris,EasternPrevailing
1933,NJ,Ocean,EasternPrevailing
660,NJ,Passaic,EasternPrevailing
1332,NJ,Salem,EasternPrevailing
1460,NJ,Somerset,EasternPrevailing
1951,NJ,Sussex,EasternPrevailing
993,NJ,Union,EasternPrevailing
1715,NJ,Warren,EasternPrevailing
2452,NM,Bernalillo,MountainPrevailing
821,NM,Catron,MountainPrevailing
1565,NM,Chaves,MountainPrevailing
2810,NM,Cibola,MountainPrevailing
1629,NM,Colfax,MountainPrevailing
2095,NM,Curry,MountainPrevailing
2830,NM,De Baca,MountainPrevailing
86,NM,Dona Ana,MountainPrevailing
1969,NM,Eddy,MountainPrevailing
71,NM,Grant,MountainPrevailing
2424,NM,Guadalupe,MountainPrevailing
1168,NM,Harding,MountainPrevailing
2131,NM,Hidalgo,MountainPrevailing
1434,NM,Lea,MountainPrevailing
379,NM,Lincoln,MountainPrevailing
2472,NM,Los Alamos,MountainPrevailing
1954,NM,Luna,MountainPrevailing
636,NM,McKinley,MountainPrevailing
1351,NM,Mora,MountainPrevailing
1427,NM,Otero,MountainPrevailing
1976,NM,Quay,MountainPrevailing
1021,NM,Rio Arriba,MountainPrevailing
1729,NM,Roosevelt,MountainPrevailing
2870,NM,Sandoval,MountainPrevailing
2694,NM,San Juan,MountainPrevailing
1326,NM,San Miguel,MountainPrevailing
2146,NM,Santa Fe,MountainPrevailing
968,NM,Sierra,MountainPrevailing
839,NM,Socorro,MountainPrevailing
468,NM,Taos,MountainPrevailing
2869,NM,Torrance,MountainPrevailing
1269,NM,Union,MountainPrevailing
2098,NM,Valencia,MountainPrevailing
3045,NY,Albany,EasternPrevailing
1425,NY,Allegany,EasternPrevailing
2187,NY,Bronx,EasternPrevailing
2222,NY,Broome,EasternPrevailing
1917,NY,Cattaraugus,EasternPrevailing
2654,NY,Cayuga,EasternPrevailing
656,NY,Chautauqua,EasternPrevailing
2137,NY,Chemung,EasternPrevailing
641,NY,Chenango,EasternPrevailing
3002,NY,Clinton,EasternPrevailing
990,NY,Columbia,EasternPrevailing
1937,NY,Cortland,EasternPrevailing
826,NY,Delaware,EasternPrevailing
563,NY,Dutchess,EasternPrevailing
2148,NY,Erie,EasternPrevailing
63,NY,Essex,EasternPrevailing
1147,NY,Franklin,EasternPrevailing
820,NY,Fulton,EasternPrevailing
2140,NY,Genesee,EasternPrevailing
1206,NY,Greene,EasternPrevailing
2336,NY,Hamilton,EasternPrevailing
2700,NY,Herkimer,EasternPrevailing
2866,NY,Jefferson,EasternPrevailing
1138,NY,Kings,EasternPrevailing
1956,NY,Lewis,EasternPrevailing
1184,NY,Livingston,EasternPrevailing
1464,NY,Madison,EasternPrevailing
290,NY,Monroe,EasternPrevailing
2699,NY,Montgomery,EasternPrevailing
1072,NY,Nassau,EasternPrevailing
1914,NY,New York,EasternPrevailing
1212,NY,Niagara,EasternPrevailing
688,NY,Oneida,EasternPrevailing
546,NY,Onondaga,EasternPrevailing
2607,NY,Ontario,EasternPrevailing
1360,NY,Orange,EasternPrevailing
538,NY,Orleans,EasternPrevailing
2678,NY,Oswego,EasternPrevailing
1614,NY,Otsego,EasternPrevailing
2059,NY,Putnam,EasternPrevailing
2277,NY,Queens,EasternPrevailing
2941,NY,Rensselaer,EasternPrevailing
3075,NY,Richmond,EasternPrevailing
3096,NY,Rockland,EasternPrevailing
974,NY,St. Lawrence,EasternPrevailing
3088,NY,Saratoga,EasternPrevailing
869,NY,Schenectady,EasternPrevailing
1228,NY,Schoharie,EasternPrevailing
2033,NY,Schuyler,EasternPrevailing
769,NY,Seneca,EasternPrevailing
3067,NY,Steuben,EasternPrevailing
288,NY,Suffolk,EasternPrevailing
926,NY,Sullivan,EasternPrevailing
2063,NY,Tioga,EasternPrevailing
62,NY,Tompkins,EasternPrevailing
1936,NY,Ulster,EasternPrevailing
3135,NY,Warren,EasternPrevailing
2117,NY,Washington,EasternPrevailing
853,NY,Wayne,EasternPrevailing
266,NY,Westchester,EasternPrevailing
1330,NY,Wyoming,EasternPrevailing
2826,NY,Yates,EasternPrevailing
204,NC,Alamance,EasternPrevailing
1720,NC,Alexander,EasternPrevailing
886,NC,Alleghany,EasternPrevailing
911,NC,Anson,EasternPrevailing
1211,NC,Ashe,EasternPrevailing
545,NC,Avery,EasternPrevailing
2554,NC,Beaufort,EasternPrevailing
1052,NC,Bertie,EasternPrevailing
2511,NC,Bladen,EasternPrevailing
171,NC,Brunswick,EasternPrevailing
2086,NC,Buncombe,EasternPrevailing
1218,NC,Burke,EasternPrevailing
2314,NC,Cabarrus,EasternPrevailing
2660,NC,Caldwell,EasternPrevailing
1066,NC,Camden,EasternPrevailing
3109,NC,Carteret,EasternPrevailing
2046,NC,Caswell,EasternPrevailing
2317,NC,Catawba,EasternPrevailing
1048,NC,Chatham,EasternPrevailing
1898,NC,Cherokee,EasternPrevailing
847,NC,Chowan,EasternPrevailing
405,NC,Clay,EasternPrevailing
215,NC,Cleveland,EasternPrevailing
2034,NC,Columbus,EasternPrevailing
1249,NC,Craven,EasternPrevailing
1890,NC,Cumberland,EasternPrevailing
1737,NC,Currituck,EasternPrevailing
2946,NC,Dare,EasternPrevailing
404,NC,Davidson,EasternPrevailing
1982,NC,Davie,EasternPrevailing
1214,NC,Duplin,EasternPrevailing
1919,NC,Durham,EasternPrevailing
2359,NC,Edgecombe,EasternPrevailing
2653,NC,Forsyth,EasternPrevailing
499,NC,Franklin,EasternPrevailing
1858,NC,Gaston,EasternPrevailing
2631,NC,Gates,EasternPrevailing
398,NC,Graham,EasternPrevailing
1530,NC,Granville,EasternPrevailing
1160,NC,Greene,EasternPrevailing
793,NC,Guilford,EasternPrevailing
292,NC,Halifax,EasternPrevailing
35,NC,Harnett,EasternPrevailing
59,NC,Haywood,EasternPrevailing
2070,NC,Henderson,EasternPrevailing
40,NC,Hertford,EasternPrevailing
2164,NC,Hoke,EasternPrevailing
1928,NC,Hyde,EasternPrevailing
1141,NC,Iredell,EasternPrevailing
2463,NC,Jackson,EasternPrevailing
17,NC,Johnston,EasternPrevailing
2945,NC,Jones,EasternPrevailing
2235,NC,Lee,EasternPrevailing
1156,NC,Lenoir,EasternPrevailing
3116,NC,Lincoln,EasternPrevailing
1223,NC,McDowell,EasternPrevailing
85,NC,Macon,EasternPrevailing
1029,NC,Madison,EasternPrevailing
2357,NC,Martin,EasternPrevailing
2923,NC,Mecklenburg,EasternPrevailing
1830,NC,Mitchell,EasternPrevailing
360,NC,Montgomery,EasternPrevailing
1173,NC,Moore,EasternPrevailing
1396,NC,Nash,EasternPrevailing
1131,NC,New Hanover,EasternPrevailing
2815,NC,Northampton,EasternPrevailing
165,NC,Onslow,EasternPrevailing
428,NC,Orange,EasternPrevailing
1660,NC,Pamlico,EasternPrevailing
521,NC,Pasquotank,EasternPrevailing
1169,NC,Pender,EasternPrevailing
1578,NC,Perquimans,EasternPrevailing
2154,NC,Person,EasternPrevailing
2388,NC,Pitt,EasternPrevailing
2857,NC,Polk,EasternPrevailing
1242,NC,Randolph,EasternPrevailing
2837,NC,Richmond,EasternPrevailing
3022,NC,Robeson,EasternPrevailing
2812,NC,Rockingham,EasternPrevailing
2477,NC,Rowan,EasternPrevailing
1151,NC,Rutherford,EasternPrevailing
1770,NC,Sampson,EasternPrevailing
3059,NC,Scotland,EasternPrevailing
1637,NC,Stanly,EasternPrevailing
2872,NC,Stokes,EasternPrevailing
1756,NC,Surry,EasternPrevailing
838,NC,Swain,EasternPrevailing
2455,NC,Transylvania,EasternPrevailing
194,NC,Tyrrell,EasternPrevailing
2355,NC,Union,EasternPrevailing
2622,NC,Vance,EasternPrevailing
1369,NC,Wake,EasternPrevailing
1520,NC,Warren,EasternPrevailing
2579,NC,Washington,EasternPrevailing
2120,NC,Watauga,EasternPrevailing
1245,NC,Wayne,EasternPrevailing
875,NC,Wilkes,EasternPrevailing
833,NC,Wilson,EasternPrevailing
1983,NC,Yadkin,EasternPrevailing
570,NC,Yancey,EasternPrevailing
254,ND,Adams,MountainPrevailing
1856,ND,Barnes,CentralPrevailing
1006,ND,Benson,CentralPrevailing
1063,ND,Billings,MountainPrevailing
1482,ND,Bottineau,CentralPrevailing
653,ND,Bowman,MountainPrevailing
2650,ND,Burke,CentralPrevailing
936,ND,Burleigh,CentralPrevailing
2668,ND,Cass,CentralPrevailing
294,ND,Cavalier,CentralPrevailing
2201,ND,Dickey,CentralPrevailing
1556,ND,Divide,CentralPrevailing
2055,ND,Dunn,MountainPrevailing
2527,ND,Eddy,CentralPrevailing
918,ND,Emmons,CentralPrevailing
2851,ND,Foster,CentralPrevailing
2328,ND,Golden Valley,MountainPrevailing
2061,ND,Grand Forks,CentralPrevailing
929,ND,Grant,MountainPrevailing
1580,ND,Griggs,CentralPrevailing
1136,ND,Hettinger,MountainPrevailing
702,ND,Kidder,CentralPrevailing
160,ND,LaMoure,CentralPrevailing
2338,ND,Logan,CentralPrevailing
1543,ND,McHenry,CentralPrevailing
1596,ND,McIntosh,CentralPrevailing
1809,ND,McKenzie,CentralPrevailing
3007,ND,McLean,CentralPrevailing
700,ND,Mercer,CentralPrevailing
2308,ND,Morton,CentralPrevailing
1485,ND,Mountrail,CentralPrevailing
1566,ND,Nelson,CentralPrevailing
2714,ND,Oliver,CentralPrevailing
2550,ND,Pembina,CentralPrevailing
610,ND,Pierce,CentralPrevailing
1705,ND,Ramsey,CentralPrevailing
2557,ND,Ransom,CentralPrevailing
727,ND,Renville,CentralPrevailing
1259,ND,Richland,CentralPrevailing
824,ND,Rolette,CentralPrevailing
1098,ND,Sargent,CentralPrevailing
166,ND,Sheridan,CentralPrevailing
322,ND,Sioux,CentralPrevailing
389,ND,Slope,MountainPrevailing
2212,ND,Stark,MountainPrevailing
308,ND,Steele,CentralPrevailing
2111,ND,Stutsman,CentralPrevailing
1638,ND,Towner,CentralPrevailing
850,ND,Traill,CentralPrevailing
2733,ND,Walsh,CentralPrevailing
325,ND,Ward,CentralPrevailing
3010,ND,Wells,CentralPrevailing
2141,ND,Williams,CentralPrevailing
2400,OH,Adams,EasternPrevailing
787,OH,Allen,EasternPrevailing
1622,OH,Ashland,EasternPrevailing
1569,OH,Ashtabula,EasternPrevailing
2150,OH,Athens,EasternPrevailing
2790,OH,Auglaize,EasternPrevailing
25,OH,Belmont,EasternPrevailing
1899,OH,Brown,EasternPrevailing
10,OH,Butler,EasternPrevailing
2360,OH,Carroll,EasternPrevailing
1236,OH,Champaign,EasternPrevailing
2077,OH,Clark,EasternPrevailing
1373,OH,Clermont,EasternPrevailing
331,OH,Clinton,EasternPrevailing
1920,OH,Columbiana,EasternPrevailing
602,OH,Coshocton,EasternPrevailing
1291,OH,Crawford,EasternPrevailing
1368,OH,Cuyahoga,EasternPrevailing
1903,OH,Darke,EasternPrevailing
1050,OH,Defiance,EasternPrevailing
1684,OH,Delaware,EasternPrevailing
2924,OH,Erie,EasternPrevailing
2729,OH,Fairfield,EasternPrevailing
1275,OH,Fayette,EasternPrevailing
2094,OH,Franklin,EasternPrevailing
1038,OH,Fulton,EasternPrevailing
812,OH,Gallia,EasternPrevailing
422,OH,Geauga,EasternPrevailing
2925,OH,Greene,EasternPrevailing
1322,OH,Guernsey,EasternPrevailing
2144,OH,Hamilton,EasternPrevailing
1067,OH,Hancock,EasternPrevailing
174,OH,Hardin,EasternPrevailing
311,OH,Harrison,EasternPrevailing
2845,OH,Henry,EasternPrevailing
1114,OH,Highland,EasternPrevailing
309,OH,Hocking,EasternPrevailing
2914,OH,Holmes,EasternPrevailing
2167,OH,Huron,EasternPrevailing
1792,OH,Jackson,EasternPrevailing
1716,OH,Jefferson,EasternPrevailing
2726,OH,Knox,EasternPrevailing
2535,OH,Lake,EasternPrevailing
2469,OH,Lawrence,EasternPrevailing
1226,OH,Licking,EasternPrevailing
2567,OH,Logan,EasternPrevailing
1529,OH,Lorain,EasternPrevailing
981,OH,Lucas,EasternPrevailing
1765,OH,Madison,EasternPrevailing
146,OH,Mahoning,EasternPrevailing
2531,OH,Marion,EasternPrevailing
424,OH,Medina,EasternPrevailing
1488,OH,Meigs,EasternPrevailing
1796,OH,Mercer,EasternPrevailing
596,OH,Miami,EasternPrevailing
2075,OH,Monroe,EasternPrevailing
2502,OH,Montgomery,EasternPrevailing
1871,OH,Morgan,EasternPrevailing
1406,OH,Morrow,EasternPrevailing
407,OH,Muskingum,EasternPrevailing
1078,OH,Noble,EasternPrevailing
2575,OH,Ottawa,EasternPrevailing
2124,OH,Paulding,EasternPrevailing
2339,OH,Perry,EasternPrevailing
1768,OH,Pickaway,EasternPrevailing
579,OH,Pike,EasternPrevailing
2371,OH,Portage,EasternPrevailing
2944,OH,Preble,EasternPrevailing
817,OH,Putnam,EasternPrevailing
2846,OH,Richland,EasternPrevailing
2126,OH,Ross,EasternPrevailing
938,OH,Sandusky,EasternPrevailing
1209,OH,Scioto,EasternPrevailing
192,OH,Seneca,EasternPrevailing
532,OH,Shelby,EasternPrevailing
2109,OH,Stark,EasternPrevailing
505,OH,Summit,EasternPrevailing
714,OH,Trumbull,EasternPrevailing
586,OH,Tuscarawas,EasternPrevailing
50,OH,Union,EasternPrevailing
1800,OH,Van Wert,EasternPrevailing
1130,OH,Vinton,EasternPrevailing
635,OH,Warren,EasternPrevailing
890,OH,Washington,EasternPrevailing
441,OH,Wayne,EasternPrevailing
1120,OH,Williams,EasternPrevailing
1661,OH,Wood,EasternPrevailing
155,OH,Wyandot,EasternPrevailing
317,OK,Adair,CentralPrevailing
1923,OK,Alfalfa,CentralPrevailing
1164,OK,Atoka,CentralPrevailing
1093,OK,Beaver,CentralPrevailing
1431,OK,Beckham,CentralPrevailing
721,OK,Blaine,CentralPrevailing
2685,OK,Bryan,CentralPrevailing
780,OK,Caddo,CentralPrevailing
2709,OK,Canadian,CentralPrevailing
337,OK,Carter,CentralPrevailing
2351,OK,Cherokee,CentralPrevailing
1390,OK,Choctaw,CentralPrevailing
2093,OK,Cimarron,CentralPrevailing
2367,OK,Cleveland,CentralPrevailing
794,OK,Coal,CentralPrevailing
2905,OK,Comanche,CentralPrevailing
2177,OK,Cotton,CentralPrevailing
2104,OK,Craig,CentralPrevailing
778,OK,Creek,CentralPrevailing
1711,OK,Custer,CentralPrevailing
975,OK,Delaware,CentralPrevailing
667,OK,Dewey,CentralPrevailing
81,OK,Ellis,CentralPrevailing
